#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
1	21476022	21476737	AT1G58040	0.0	+	21476022	21476737	0	1	715	21476020	cluster_3
1	16985002	16985852	AT1G44935	0.0	+	16985002	16985852	0	1	850	16985001	cluster_3
3	11454659	11461849	AT3G29634	0.0	-	11454659	11461849	0	1	7190	11454658	cluster_3
2	1783119	1786463	AT2G05040	0.0	+	1783119	1786463	0	1	3344	1783118	cluster_3
2	4477686	4483748	AT2G11240	0.0	-	4477686	4483748	0	1	6062	4477682	cluster_3
5	135831	141287	AT5G01335	0.0	+	135831	141287	0	1	5456	135830	cluster_3
2	6031151	6032502	AT2G14245	0.0	-	6031151	6032502	0	1	1351	6031145	cluster_3
3	15487248	15491948	AT3G43573	0.0	+	15487248	15491948	0	1	4700	15487247	cluster_3
3	15898567	15900327	AT3G44175	0.0	+	15898567	15900327	0	1	1760	15898566	cluster_3
1	12099096	12099378	AT1G33380	0.0	-	12099096	12099378	0	1	282	12099095	cluster_3
3	13076748	13078338	AT3G32080	0.0	-	13076748	13078338	0	1	1590	13076747	cluster_3
2	5721707	5722629	AT2G13710	0.0	-	5721707	5722629	0	1	922	5721702	cluster_3
2	6378876	6380933	AT2G14843	0.0	-	6378876	6380933	0	1	2057	6378870	cluster_3
1	12166398	12166621	AT1G33550	0.0	-	12166398	12166621	0	1	223	12166397	cluster_3
1	17145615	17145902	AT1G45256	0.0	-	17145615	17145902	0	1	287	17145614	cluster_3
4	1975544	1976947	AT4G04120	0.0	+	1975544	1976947	0	1	1403	1975543	cluster_3
4	5214179	5215615	AT4G08264	0.0	-	5214179	5215615	0	1	1436	5214174	cluster_3
4	4972738	4975935	AT4G08090	0.0	+	4972738	4975935	0	1	3197	4972734	cluster_3
2	2656414	2657265	AT2G06660	0.0	-	2656414	2657265	0	1	851	2656412	cluster_3
3	16057731	16060385	AT3G44425	0.0	+	16057731	16060385	0	1	2654	16057730	cluster_3
3	12814911	12815570	AT3G31460	0.0	-	12814911	12815570	0	1	659	12814910	cluster_3
5	9811769	9812302	AT5G27705	0.0	+	9811769	9812302	0	1	533	9811760	cluster_3
4	11111763	11114366	AT4G20725	0.0	-	11111763	11114366	0	1	2603	11111762	cluster_3
5	10180092	10182915	AT5G28200	0.0	-	10180092	10182915	0	1	2823	10180091	cluster_3
2	6770784	6772235	AT2G15520	0.0	-	6770784	6772235	0	1	1451	6770778	cluster_3
3	11733308	11734816	AT3G29820	0.0	+	11733308	11734816	0	1	1508	11733307	cluster_3
3	9236887	9240548	AT3G25485	0.0	-	9236887	9240548	0	1	3661	9236878	cluster_3
5	2374053	2377382	AT5G07505	0.0	+	2374053	2377382	0	1	3329	2374051	cluster_3
3	18791543	18796042	AT3G50625	0.0	+	18791543	18796042	0	1	4499	18791542	cluster_3
5	13390729	13392273	AT5G35130	0.0	-	13390729	13392273	0	1	1544	13390728	cluster_3
3	15648213	15649422	AT3G43760	0.0	-	15648213	15649422	0	1	1209	15648212	cluster_3
1	13499042	13500993	AT1G36105	0.0	+	13499042	13500993	0	1	1951	13499041	cluster_3
1	13214130	13215116	AT1G35690	0.0	+	13214130	13215116	0	1	986	13214129	cluster_3
4	5905647	5908853	AT4G09313	0.0	-	5905647	5908853	0	1	3206	5905642	cluster_3
2	2990398	2992102	AT2G07210	0.0	-	2990398	2992102	0	1	1704	2990396	cluster_3
2	6953192	6953594	AT2G15990	0.0	+	6953192	6953594	0	1	402	6953186	cluster_3
3	12663148	12666444	AT3G31023	0.0	-	12663148	12666444	0	1	3296	12663147	cluster_3
3	12792940	12795066	AT3G31422	0.0	-	12792940	12795066	0	1	2126	12792939	cluster_3
2	1432567	1434934	AT2G04200	0.0	+	1432567	1434934	0	1	2367	1432566	cluster_3
5	22830446	22833244	AT5G56367	0.0	+	22830446	22833244	0	1	2798	22830444	cluster_3
4	4106542	4107491	AT4G07031	0.0	+	4106542	4107491	0	1	949	4106538	cluster_3
4	5772062	5772949	AT4G08995	0.0	-	5772062	5772949	0	1	887	5772057	cluster_3
2	15130646	15130828	AT2G36040	0.0	-	15130646	15130828	0	1	182	15130645	cluster_3
5	12462512	12464082	AT5G33207	0.0	-	12462512	12464082	0	1	1570	12462511	cluster_3
1	20470025	20470247	AT1G54905	0.0	+	20470025	20470247	0	1	222	20470023	cluster_3
5	14694503	14696107	AT5G37145	0.0	+	14694503	14696107	0	1	1604	14694502	cluster_3
1	10531831	10534842	AT1G30030	0.0	+	10531831	10534842	0	1	3011	10531830	cluster_3
1	17203685	17207422	AT1G46120	0.0	+	17203685	17207422	0	1	3737	17203684	cluster_3
1	10315834	10317528	AT1G29475	0.0	+	10315834	10317528	0	1	1694	10315833	cluster_3
3	13222099	13223011	AT3G32270	0.0	+	13222099	13223011	0	1	912	13222098	cluster_3
5	15388780	15389428	AT5G38437	0.0	+	15388780	15389428	0	1	648	15388779	cluster_3
3	9331656	9332465	AT3G25630	0.0	-	9331656	9332465	0	1	809	9331647	cluster_3
4	8314078	8318830	AT4G14460	0.0	+	8314078	8318830	0	1	4752	8314070	cluster_3
1	17520860	17524957	AT1G47650	0.0	+	17520860	17524957	0	1	4097	17520859	cluster_3
2	5386717	5389422	AT2G13090	0.0	+	5386717	5389422	0	1	2705	5386712	cluster_3
5	14268570	14271006	AT5G36226	0.0	+	14268570	14271006	0	1	2436	14268569	cluster_3
5	18726804	18727439	AT5G46195	0.0	+	18726804	18727439	0	1	635	18726803	cluster_3
2	1269099	1271157	AT2G04010	0.0	-	1269099	1271157	0	1	2058	1269098	cluster_3
3	12776573	12778649	AT3G31403	0.0	+	12776573	12778649	0	1	2076	12776572	cluster_3
2	4416608	4418539	AT2G11140	0.0	-	4416608	4418539	0	1	1931	4416604	cluster_3
2	5864884	5865600	AT2G13975	0.0	-	5864884	5865600	0	1	716	5864879	cluster_3
4	5987419	5991819	AT4G09455	0.0	+	5987419	5991819	0	1	4400	5987414	cluster_3
2	13421940	13427089	AT2G31520	0.0	-	13421940	13427089	0	1	5149	13421939	cluster_3
3	11410573	11412365	AT3G29612	0.0	-	11410573	11412365	0	1	1792	11410572	cluster_3
1	13145643	13146693	AT1G35612	0.0	+	13145643	13146693	0	1	1050	13145642	cluster_3
2	10874913	10880212	AT2G25550	0.0	+	10874913	10880212	0	1	5299	10874912	cluster_3
3	15493460	15497791	AT3G43575	0.0	-	15493460	15497791	0	1	4331	15493459	cluster_3
5	13972007	13972578	AT5G35798	0.0	-	13972007	13972578	0	1	571	13972006	cluster_3
2	6237864	6238511	AT2G14605	0.0	+	6237864	6238511	0	1	647	6237858	cluster_3
2	8816237	8820622	AT2G20460	0.0	-	8816237	8820622	0	1	4385	8816229	cluster_3
1	8729280	8732681	AT1G24640	0.0	+	8729280	8732681	0	1	3401	8729272	cluster_3
1	18806508	18807394	AT1G50735	0.0	-	18806508	18807394	0	1	886	18806507	cluster_3
2	3375516	3375878	AT2G07703	0.0	+	3375516	3375878	0	1	362	3375513	cluster_3
5	13520905	13521327	AT5G35310	0.0	-	13520905	13521327	0	1	422	13520904	cluster_3
5	13227195	13227825	AT5G34920	0.0	+	13227195	13227825	0	1	630	13227194	cluster_3
1	16752598	16752864	AT1G44075	0.0	+	16752598	16752864	0	1	266	16752597	cluster_3
4	4592806	4594743	AT4G07770	0.0	+	4592806	4594743	0	1	1937	4592802	cluster_3
5	9913203	9918023	AT5G27900	0.0	+	9913203	9918023	0	1	4820	9913194	cluster_3
2	3292516	3297403	AT2G07682	0.0	-	3292516	3297403	0	1	4887	3292513	cluster_3
4	3760642	3762441	AT4G06632	0.0	-	3760642	3762441	0	1	1799	3760639	cluster_3
4	631136	636899	AT4G01490	0.0	+	631136	636899	0	1	5763	631130	cluster_3
1	13199232	13199771	AT1G35663	0.0	-	13199232	13199771	0	1	539	13199231	cluster_3
5	19358618	19363928	AT5G47815	0.0	+	19358618	19363928	0	1	5310	19358617	cluster_3
2	4272270	4273294	AT2G10840	0.0	+	4272270	4273294	0	1	1024	4272266	cluster_3
3	12780479	12783581	AT3G31410	0.0	-	12780479	12783581	0	1	3102	12780478	cluster_3
2	1265118	1267026	AT2G03990	0.0	+	1265118	1267026	0	1	1908	1265117	cluster_3
2	1485408	1490783	AT2G04290	0.0	-	1485408	1490783	0	1	5375	1485407	cluster_3
5	10534818	10536025	AT5G28535	0.0	+	10534818	10536025	0	1	1207	10534817	cluster_3
1	18053369	18054359	AT1G48810	0.0	-	18053369	18054359	0	1	990	18053368	cluster_3
1	8927732	8933058	AT1G25430	0.0	-	8927732	8933058	0	1	5326	8927724	cluster_3
2	5852759	5857264	AT2G13940	0.0	+	5852759	5857264	0	1	4505	5852754	cluster_3
2	7296979	7297863	AT2G16840	0.0	+	7296979	7297863	0	1	884	7296972	cluster_3
2	4061566	4064886	AT2G10520	0.0	+	4061566	4064886	0	1	3320	4061562	cluster_3
1	5679819	5681188	AT1G16620	0.0	+	5679819	5681188	0	1	1369	5679814	cluster_3
2	5590720	5591414	AT2G13431	0.0	-	5590720	5591414	0	1	694	5590715	cluster_3
2	3113355	3114636	AT2G07480	0.0	-	3113355	3114636	0	1	1281	3113352	cluster_3
1	16882725	16882942	AT1G44707	0.0	-	16882725	16882942	0	1	217	16882724	cluster_3
2	2358727	2359113	AT2G06045	0.0	+	2358727	2359113	0	1	386	2358725	cluster_3
2	18651320	18655444	AT2G45230	0.0	-	18651320	18655444	0	1	4124	18651319	cluster_3
1	13873688	13875764	AT1G36690	0.0	-	13873688	13875764	0	1	2076	13873687	cluster_3
3	10339967	10345348	AT3G27883	0.0	+	10339967	10345348	0	1	5381	10339966	cluster_3
2	4866440	4868715	AT2G12083	0.0	-	4866440	4868715	0	1	2275	4866436	cluster_3
4	5182099	5182707	AT4G08200	0.0	+	5182099	5182707	0	1	608	5182094	cluster_3
4	4312212	4313622	AT4G07510	0.0	+	4312212	4313622	0	1	1410	4312208	cluster_3
1	13746698	13748098	AT1G36485	0.0	+	13746698	13748098	0	1	1400	13746697	cluster_3
2	1199311	1200432	AT2G03915	0.0	-	1199311	1200432	0	1	1121	1199310	cluster_3
2	1506119	1508509	AT2G04310	0.0	+	1506119	1508509	0	1	2390	1506118	cluster_3
2	15273645	15274632	AT2G36402	0.0	+	15273645	15274632	0	1	987	15273644	cluster_3
4	858636	862475	AT4G01975	0.0	-	858636	862475	0	1	3839	858628	cluster_3
5	17304711	17308952	AT5G43105	0.0	+	17304711	17308952	0	1	4241	17304710	cluster_3
3	14989934	14990452	AT3G42922	0.0	+	14989934	14990452	0	1	518	14989933	cluster_3
1	16666418	16667817	AT1G43940	0.0	+	16666418	16667817	0	1	1399	16666417	cluster_3
3	11098505	11099198	AT3G29120	0.0	+	11098505	11099198	0	1	693	11098504	cluster_3
5	8085082	8090422	AT5G23955	0.0	+	8085082	8090422	0	1	5340	8085074	cluster_3
1	17443288	17446628	AT1G47520	0.0	+	17443288	17446628	0	1	3340	17443287	cluster_3
5	9253108	9253637	AT5G26350	0.0	-	9253108	9253637	0	1	529	9253099	cluster_3
2	6954284	6958648	AT2G16000	0.0	+	6954284	6958648	0	1	4364	6954278	cluster_3
5	21157312	21158579	AT5G52065	0.0	-	21157312	21158579	0	1	1267	21157310	cluster_3
5	13509622	13510530	AT5G35280	0.0	+	13509622	13510530	0	1	908	13509621	cluster_3
1	10007521	10008087	AT1G28465	0.0	+	10007521	10008087	0	1	566	10007520	cluster_3
1	12885606	12886983	AT1G35186	0.0	-	12885606	12886983	0	1	1377	12885605	cluster_3
4	3888626	3889201	AT4G06672	0.0	-	3888626	3889201	0	1	575	3888623	cluster_3
3	18270025	18270934	AT3G49280	0.0	+	18270025	18270934	0	1	909	18270024	cluster_3
3	16669846	16671931	AT3G45446	0.0	-	16669846	16671931	0	1	2085	16669845	cluster_3
4	5567742	5570572	AT4G08710	0.0	+	5567742	5570572	0	1	2830	5567737	cluster_3
2	12449336	12454356	AT2G28980	0.0	-	12449336	12454356	0	1	5020	12449335	cluster_3
3	12787914	12792017	AT3G31420	0.0	-	12787914	12792017	0	1	4103	12787913	cluster_3
2	2902602	2906953	AT2G07010	0.0	+	2902602	2906953	0	1	4351	2902600	cluster_3
2	2313803	2317933	AT2G05980	0.0	-	2313803	2317933	0	1	4130	2313801	cluster_3
2	2968105	2968617	AT2G07155	0.0	+	2968105	2968617	0	1	512	2968103	cluster_3
3	13053130	13058318	AT3G32043	0.0	-	13053130	13058318	0	1	5188	13053129	cluster_3
3	15440476	15446894	AT3G43546	0.0	-	15440476	15446894	0	1	6418	15440475	cluster_3
5	10933823	10934730	AT5G28913	0.0	-	10933823	10934730	0	1	907	10933822	cluster_3
1	14019941	14024331	AT1G36975	0.0	+	14019941	14024331	0	1	4390	14019940	cluster_3
2	4861656	4864337	AT2G12060	0.0	+	4861656	4864337	0	1	2681	4861652	cluster_3
2	4946235	4946952	AT2G12325	0.0	+	4946235	4946952	0	1	717	4946231	cluster_3
1	13689534	13695235	AT1G36360	0.0	+	13689534	13695235	0	1	5701	13689533	cluster_3
2	1693577	1695310	AT2G04820	0.0	-	1693577	1695310	0	1	1733	1693576	cluster_3
3	10493154	10493681	AT3G28157	0.0	+	10493154	10493681	0	1	527	10493153	cluster_3
2	9496076	9497041	AT2G22350	0.0	+	9496076	9497041	0	1	965	9496067	cluster_3
5	13905836	13906798	AT5G35736	0.0	+	13905836	13906798	0	1	962	13905835	cluster_3
5	13798471	13800663	AT5G35608	0.0	+	13798471	13800663	0	1	2192	13798470	cluster_3
2	6049000	6049775	AT2G14280	0.0	+	6049000	6049775	0	1	775	6048994	cluster_3
4	2654176	2655066	AT4G05145	0.0	+	2654176	2655066	0	1	890	2654174	cluster_3
2	2969531	2974603	AT2G07160	0.0	+	2969531	2974603	0	1	5072	2969529	cluster_3
2	4065708	4067263	AT2G10530	0.0	-	4065708	4067263	0	1	1555	4065704	cluster_3
1	25594980	25595507	AT1G68285	0.0	+	25594980	25595507	0	1	527	25594978	cluster_3
1	17212570	17217336	AT1G46192	0.0	+	17212570	17217336	0	1	4766	17212569	cluster_3
4	7827973	7829482	AT4G13470	0.0	-	7827973	7829482	0	1	1509	7827966	cluster_3
5	10802036	10802887	AT5G28773	0.0	-	10802036	10802887	0	1	851	10802035	cluster_3
4	6046293	6047588	AT4G09565	0.0	+	6046293	6047588	0	1	1295	6046287	cluster_3
5	17278182	17282396	AT5G43065	0.0	+	17278182	17282396	0	1	4214	17278181	cluster_3
2	1781886	1782503	AT2G05030	0.0	+	1781886	1782503	0	1	617	1781885	cluster_3
3	11546270	11549066	AT3G29710	0.0	-	11546270	11549066	0	1	2796	11546269	cluster_3
1	12041779	12044690	AT1G33200	0.0	+	12041779	12044690	0	1	2911	12041778	cluster_3
1	6571184	6572937	AT1G19030	0.0	+	6571184	6572937	0	1	1753	6571178	cluster_3
3	11542027	11544471	AT3G29695	0.0	+	11542027	11544471	0	1	2444	11542026	cluster_3
3	15913021	15915321	AT3G44205	0.0	-	15913021	15915321	0	1	2300	15913020	cluster_3
5	22613519	22617994	AT5G55875	0.0	-	22613519	22617994	0	1	4475	22613517	cluster_3
5	10616594	10617598	AT5G28622	0.0	+	10616594	10617598	0	1	1004	10616593	cluster_3
2	2994238	2995474	AT2G07212	0.0	+	2994238	2995474	0	1	1236	2994236	cluster_3
5	9388756	9392082	AT5G26582	0.0	-	9388756	9392082	0	1	3326	9388747	cluster_3
1	16650295	16650804	AT1G43897	0.0	-	16650295	16650804	0	1	509	16650294	cluster_3
3	23203792	23207565	AT3G62725	0.0	-	23203792	23207565	0	1	3773	23203790	cluster_3
2	8269781	8274895	AT2G19100	0.0	-	8269781	8274895	0	1	5114	8269773	cluster_3
2	5412450	5413079	AT2G13118	0.0	-	5412450	5413079	0	1	629	5412445	cluster_3
3	10917551	10922630	AT3G28915	0.0	-	10917551	10922630	0	1	5079	10917550	cluster_3
3	16244952	16250205	AT3G44705	0.0	+	16244952	16250205	0	1	5253	16244951	cluster_3
2	9122622	9125212	AT2G21310	0.0	+	9122622	9125212	0	1	2590	9122613	cluster_3
5	2106097	2108020	AT5G06805	0.0	-	2106097	2108020	0	1	1923	2106095	cluster_3
2	5413237	5415106	AT2G13120	0.0	-	5413237	5415106	0	1	1869	5413232	cluster_3
2	1073759	1074515	AT2G03540	0.0	+	1073759	1074515	0	1	756	1073758	cluster_3
4	6681722	6682462	AT4G10865	0.0	-	6681722	6682462	0	1	740	6681716	cluster_3
3	13075710	13076285	AT3G32070	0.0	+	13075710	13076285	0	1	575	13075709	cluster_3
2	16280085	16280392	AT2G38990	0.0	+	16280085	16280392	0	1	307	16280084	cluster_3
2	3481085	3482066	AT2G07737	0.0	-	3481085	3482066	0	1	981	3481082	cluster_3
5	10308601	10313586	AT5G28335	0.0	-	10308601	10313586	0	1	4985	10308600	cluster_3
3	9015500	9016963	AT3G24680	0.0	-	9015500	9016963	0	1	1463	9015491	cluster_3
2	12539812	12541464	AT2G29165	0.0	-	12539812	12541464	0	1	1652	12539811	cluster_3
3	15480920	15482338	AT3G43571	0.0	+	15480920	15482338	0	1	1418	15480919	cluster_3
3	11545357	11545932	AT3G29700	0.0	+	11545357	11545932	0	1	575	11545356	cluster_3
5	18233906	18237928	AT5G45116	0.0	+	18233906	18237928	0	1	4022	18233905	cluster_3
1	3360526	3361247	AT1G10260	0.0	-	3360526	3361247	0	1	721	3360523	cluster_3
5	13554778	13557670	AT5G35341	0.0	+	13554778	13557670	0	1	2892	13554777	cluster_3
3	12350379	12350887	AT3G30724	0.0	-	12350379	12350887	0	1	508	12350378	cluster_3
2	6965610	6965999	AT2G16010	0.0	+	6965610	6965999	0	1	389	6965604	cluster_3
2	243918	249049	AT2G01550	0.0	-	243918	249049	0	1	5131	243916	cluster_3
5	12664506	12666192	AT5G33395	0.0	+	12664506	12666192	0	1	1686	12664505	cluster_3
1	19596595	19599402	AT1G52610	0.0	-	19596595	19599402	0	1	2807	19596594	cluster_3
2	6862922	6864116	AT2G15750	0.0	+	6862922	6864116	0	1	1194	6862916	cluster_3
2	1267762	1268337	AT2G04000	0.0	-	1267762	1268337	0	1	575	1267761	cluster_3
5	9956859	9957640	AT5G27927	0.0	-	9956859	9957640	0	1	781	9956850	cluster_3
2	1509377	1509910	AT2G04320	0.0	+	1509377	1509910	0	1	533	1509376	cluster_3
3	22517150	22520275	AT3G60935	0.0	-	22517150	22520275	0	1	3125	22517148	cluster_3
3	15606866	15607606	AT3G43715	0.0	-	15606866	15607606	0	1	740	15606865	cluster_3
5	12555190	12556428	AT5G33285	0.0	-	12555190	12556428	0	1	1238	12555189	cluster_3
2	8875008	8875242	AT2G20600	0.0	-	8875008	8875242	0	1	234	8875000	cluster_3
5	6403277	6407608	AT5G19097	0.0	-	6403277	6407608	0	1	4331	6403271	cluster_3
5	2257475	2262962	AT5G07215	0.0	-	2257475	2262962	0	1	5487	2257473	cluster_3
5	10894098	10894704	AT5G28880	0.0	-	10894098	10894704	0	1	606	10894097	cluster_3
3	13073033	13074690	AT3G32060	0.0	+	13073033	13074690	0	1	1657	13073032	cluster_3
5	13495594	13497910	AT5G35240	0.0	+	13495594	13497910	0	1	2316	13495593	cluster_3
2	4800143	4801963	AT2G11880	0.0	+	4800143	4801963	0	1	1820	4800139	cluster_3
4	7300456	7301646	AT4G12275	0.0	-	7300456	7301646	0	1	1190	7300449	cluster_3
2	4864909	4865482	AT2G12066	0.0	-	4864909	4865482	0	1	573	4864905	cluster_3
1	2415041	2415970	AT1G07800	0.0	+	2415041	2415970	0	1	929	2415039	cluster_3
5	9061651	9062419	AT5G25955	0.0	+	9061651	9062419	0	1	768	9061642	cluster_3
2	4419683	4422079	AT2G11150	0.0	-	4419683	4422079	0	1	2396	4419679	cluster_3
2	14701502	14701886	AT2G34835	0.0	-	14701502	14701886	0	1	384	14701501	cluster_3
3	9011349	9015500	AT3G24675	0.0	-	9011349	9015500	0	1	4151	9011340	cluster_3
5	13961411	13963498	AT5G35791	0.0	+	13961411	13963498	0	1	2087	13961410	cluster_3
3	9773018	9773500	AT3G26605	0.0	+	9773018	9773500	0	1	482	9773009	cluster_3
5	10129022	10133676	AT5G28145	0.0	+	10129022	10133676	0	1	4654	10129021	cluster_3
5	16997168	16997754	AT5G42505	0.0	+	16997168	16997754	0	1	586	16997167	cluster_3
5	13949228	13953802	AT5G35777	0.0	+	13949228	13953802	0	1	4574	13949227	cluster_3
2	8150995	8156099	AT2G18820	0.0	+	8150995	8156099	0	1	5104	8150987	cluster_3
1	19195194	19197149	AT1G51750	0.0	+	19195194	19197149	0	1	1955	19195193	cluster_3
5	10491994	10492514	AT5G28515	0.0	+	10491994	10492514	0	1	520	10491993	cluster_3
2	3667253	3672394	AT2G09800	0.0	+	3667253	3672394	0	1	5141	3667250	cluster_3
2	6672892	6673989	AT2G15330	0.0	-	6672892	6673989	0	1	1097	6672886	cluster_3
3	10577487	10581488	AT3G28315	0.0	-	10577487	10581488	0	1	4001	10577486	cluster_3
3	22514027	22516871	AT3G60930	0.0	+	22514027	22516871	0	1	2844	22514025	cluster_3
1	17349099	17350163	AT1G47320	0.0	+	17349099	17350163	0	1	1064	17349098	cluster_3
3	19533920	19534238	AT3G52705	0.0	-	19533920	19534238	0	1	318	19533919	cluster_3
5	13659849	13660734	AT5G35425	0.0	-	13659849	13660734	0	1	885	13659848	cluster_3
1	3781235	3785293	AT1G11265	0.0	+	3781235	3785293	0	1	4058	3781232	cluster_3
3	11719128	11719512	AT3G29798	0.0	-	11719128	11719512	0	1	384	11719127	cluster_3
1	13019299	13023624	AT1G35405	0.0	-	13019299	13023624	0	1	4325	13019298	cluster_3
1	20493749	20494834	AT1G54955	0.0	+	20493749	20494834	0	1	1085	20493747	cluster_3
1	23118657	23123058	AT1G62460	0.0	+	23118657	23123058	0	1	4401	23118655	cluster_3
1	12030585	12030892	AT1G33180	0.0	+	12030585	12030892	0	1	307	12030584	cluster_3
4	1782462	1783625	AT4G03824	0.0	+	1782462	1783625	0	1	1163	1782461	cluster_3
3	7799042	7800000	AT3G22133	0.0	+	7799042	7800000	0	1	958	7799035	cluster_3
4	6013018	6014417	AT4G09480	0.0	+	6013018	6014417	0	1	1399	6013012	cluster_3
1	17399465	17400740	AT1G47435	0.0	+	17399465	17400740	0	1	1275	17399464	cluster_3
2	11076817	11077185	AT2G25975	0.0	+	11076817	11077185	0	1	368	11076816	cluster_3
1	7428112	7428930	AT1G21220	0.0	-	7428112	7428930	0	1	818	7428105	cluster_3
5	14306524	14307036	AT5G36293	0.0	-	14306524	14307036	0	1	512	14306523	cluster_3
2	9019506	9020219	AT2G21000	0.0	+	9019506	9020219	0	1	713	9019497	cluster_3
1	9353848	9354324	AT1G26950	0.0	-	9353848	9354324	0	1	476	9353839	cluster_3
4	5342655	5343697	AT4G08420	0.0	-	5342655	5343697	0	1	1042	5342650	cluster_3
1	11688129	11688707	AT1G32390	0.0	+	11688129	11688707	0	1	578	11688128	cluster_3
3	15768820	15773629	AT3G43955	0.0	-	15768820	15773629	0	1	4809	15768819	cluster_3
2	7224341	7228819	AT2G16670	0.0	-	7224341	7228819	0	1	4478	7224334	cluster_3
3	17863754	17865925	AT3G48235	0.0	+	17863754	17865925	0	1	2171	17863753	cluster_3
1	17620677	17630270	AT1G47860	0.0	-	17620677	17630270	0	1	9593	17620676	cluster_3
5	18490916	18495757	AT5G45605	0.0	-	18490916	18495757	0	1	4841	18490915	cluster_3
5	17261344	17261756	AT5G43035	0.0	-	17261344	17261756	0	1	412	17261343	cluster_3
1	12281847	12282297	AT1G33835	0.0	+	12281847	12282297	0	1	450	12281846	cluster_3
3	10767373	10772669	AT3G28705	0.0	-	10767373	10772669	0	1	5296	10767372	cluster_3
1	9928401	9931731	AT1G28323	0.0	+	9928401	9931731	0	1	3330	9928392	cluster_3
5	14715702	14716470	AT5G37175	0.0	-	14715702	14716470	0	1	768	14715701	cluster_3
3	16056297	16056844	AT3G44420	0.0	+	16056297	16056844	0	1	547	16056296	cluster_3
5	14875890	14876773	AT5G37476	0.0	+	14875890	14876773	0	1	883	14875889	cluster_3
4	6827758	6829496	AT4G11200	0.0	-	6827758	6829496	0	1	1738	6827752	cluster_3
1	6719448	6720654	AT1G19415	0.0	+	6719448	6720654	0	1	1206	6719442	cluster_3
1	12751190	12752376	AT1G34842	0.0	-	12751190	12752376	0	1	1186	12751189	cluster_3
4	9006327	9008167	AT4G15860	0.0	-	9006327	9008167	0	1	1840	9006318	cluster_3
2	1921241	1925279	AT2G05280	0.0	-	1921241	1925279	0	1	4038	1921240	cluster_3
1	17596610	17597023	AT1G47783	0.0	+	17596610	17597023	0	1	413	17596609	cluster_3
1	12641081	12642418	AT1G34545	0.0	-	12641081	12642418	0	1	1337	12641080	cluster_3
3	5869723	5870852	AT3G17200	0.0	+	5869723	5870852	0	1	1129	5869718	cluster_3
2	10006560	10008914	AT2G23500	0.0	-	10006560	10008914	0	1	2354	10006559	cluster_3
1	17247859	17252452	AT1G46552	0.0	-	17247859	17252452	0	1	4593	17247858	cluster_3
3	15996572	15999922	AT3G44325	0.0	-	15996572	15999922	0	1	3350	15996571	cluster_3
5	15274326	15276766	AT5G38230	0.0	+	15274326	15276766	0	1	2440	15274325	cluster_3
1	11097034	11100418	AT1G31100	0.0	-	11097034	11100418	0	1	3384	11097033	cluster_3
2	10001893	10004688	AT2G23480	0.0	+	10001893	10004688	0	1	2795	10001892	cluster_3
5	14042641	14043894	AT5G35914	0.0	+	14042641	14043894	0	1	1253	14042640	cluster_3
3	23125124	23127241	AT3G62520	0.0	+	23125124	23127241	0	1	2117	23125122	cluster_3
5	21147955	21148865	AT5G52055	0.0	+	21147955	21148865	0	1	910	21147953	cluster_3
3	10494656	10496791	AT3G28160	0.0	+	10494656	10496791	0	1	2135	10494655	cluster_3
5	10497296	10502802	AT5G28523	0.0	+	10497296	10502802	0	1	5506	10497295	cluster_3
1	10966907	10968878	AT1G30835	0.0	+	10966907	10968878	0	1	1971	10966906	cluster_3
5	25855347	25857377	AT5G64685	0.0	-	25855347	25857377	0	1	2030	25855345	cluster_3
